"accuratePass" "goalsConceded" "saves" "goalKicks" "totalPass" "gameStarted" "minsPlayed" "formationPlace" "fecha" "idequipo" "equipo" "idjugador" "position" "wonTackle" "yellowCard" "totalThrows" "totalTackle" "fouls" "wasFouled" "lostCorners" "totalClearance" "ontargetScoringAtt" "totalScoringAtt" "shotOffTarget" "wonCorners" "blockedScoringAtt" "totalSubOff" "cornerTaken" "goals" "stats[2, ]" "totalSubOn" "local" "id_partido" "ownGoals" "totalOffside" "goalAssist" "penaltyFaced" "penGoalsConceded" "penaltyConceded" "penaltyWon" "redCard" "cleanSheet" "secondYellow" "penaltySave"
"13" "1" NA NA "19" "1" "66" "7" "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "76aseubxz7uxnirxoawfuki22" "Midfielder" "1" NA NA "1" "3" "2" NA NA NA "2" "1" NA "1" "1" NA NA NA NA TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA "1" NA NA NA NA NA
"9" "1" NA NA "14" "1" "90" "9" "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "35y61220qzlyedki00vfmioyx" "Striker" NA NA NA NA "1" "1" NA NA NA "2" NA "1" "2" NA NA NA NA NA TRUE "c03a5zqv9q9oew686x1ht5sve" "1" NA NA NA NA NA NA NA NA NA NA
"8" "1" NA NA "10" "1" "45" "10" "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "tgu7kztdu9azmvirwu8rrip6" "Striker" NA NA NA NA "1" "2" NA NA "1" "1" NA "2" NA "1" "2" NA NA NA TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "rzxtat0t3okt8tikf5mvdxm2" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "2n808wa0h841cn8xi78n21v8q" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "9qugefy6toogpl37zi90s9uy1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "e7eqz8gzhxdfdkiwbd8dkrz3e" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"9" NA NA NA "11" NA "45" "0" "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "3h1911weob775j3n3r77gjlrd" "Substitute" "2" NA NA "2" "1" NA NA NA NA NA NA NA NA NA "1" NA NA "1" TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "4loa84z6smw1d4uk884hfmmzt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"1" NA NA NA "1" NA "1" "0" "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "8wq90yejo2ktnfuzrkju45all" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"4" NA NA NA "7" NA "24" "0" "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "ey5f9ve8nitrasavs98v01coa" "Substitute" "1" NA NA "1" NA NA NA NA "2" "2" NA NA NA NA NA NA NA "1" TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "1dquu26kc4gorylrsz2b2erjd" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "2mfunwzltzdnmzlcjyvx752i" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"8" "1" "2" "5" "26" "1" "90" "1" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "a2ukqmueihzd3qxs7tq5g0ru1" "Goalkeeper" NA NA NA NA NA NA NA "2" NA NA NA NA NA NA NA NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"51" "1" NA NA "55" "1" "90" "3" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "4hlb7ro1ytm6vyn9gkv2p2gh5" "Defender" "1" NA "10" "1" "2" NA NA "1" NA NA NA "2" NA NA NA NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"59" "1" NA NA "62" "1" "90" "6" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "nfz7qm3fwt6lmvjkn4hbys8a" "Defender" "1" NA NA "1" NA "1" "1" "7" NA NA NA NA NA NA NA NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"45" "1" NA NA "52" "1" "90" "5" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "87gvtfqgn555sywr78abximsp" "Defender" "1" NA NA "1" NA "1" "1" "6" NA NA NA NA NA NA NA NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"43" "1" NA NA "50" "1" "90" "2" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "4huwe4wnwwj948keblao2scmh" "Defender" "5" NA "11" "6" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"68" "1" NA NA "76" "1" "90" "4" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "59gm0x3ujnsq2gypigw0q7bze" "Defensive Midfielder" "4" NA NA "5" "1" "1" "2" "2" "1" "2" NA NA "1" NA NA NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"75" "1" NA NA "85" "1" "90" "8" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "1wa6jf39zdyi462b1fk50vl61" "Defensive Midfielder" "3" NA NA "3" "1" "2" "1" "2" NA "1" NA "1" "1" NA NA NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"54" "1" NA NA "65" "1" "90" "11" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "ilvvb6zrr0wjuimecqd5c2jt" "Attacking Midfielder" "2" NA "1" "2" NA "1" NA NA NA "1" NA NA "1" NA "3" NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"54" "1" NA NA "65" "1" "79" "10" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "5clkhgoqwepling1ukv9kd7u1" "Attacking Midfielder" "3" NA NA "3" "2" "1" NA NA "1" "4" "3" NA NA "1" "2" NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"30" "1" NA NA "45" "1" "90" "7" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "2z183ceh099zdd3wq5fvs1aay" "Attacking Midfielder" "2" NA "1" "4" "1" "5" NA "1" "1" "4" "2" "2" "1" NA NA NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"26" "1" NA NA "35" "1" "90" "9" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "cill28qniq1r7s5xy7eli31wq" "Striker" NA NA NA NA "1" "1" NA "2" "1" "2" NA NA "1" NA NA NA NA NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA "1" NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "cgu6i6y1gy67oetcskwi3sb56" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "bouyzowp6p0s1a8o9k3p2fluy" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "3jxh6wv6q29ps0ubz0nz9wdpm" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "6habcmdfjyvoh833ox9ayxo4q" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "4y33pr22jbmm9wgf4ianxpe5l" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "98yuez4rqbw5bnj5tnh0tg6lm" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"3" NA NA NA "3" NA "11" "0" "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "1s76mpe4z842w8dc0uznkg962" "Substitute" NA NA NA NA "1" "3" NA NA NA NA NA NA NA NA NA NA NA "1" FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "c6g4mgp86k19u230fqsn7h46i" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-23Z" "f2un0niirjttyg6qyvysd9nhr" "Ecuador U20" "7xkf0ivgpbpeox35j4voo37jd" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "c03a5zqv9q9oew686x1ht5sve" NA NA NA NA NA NA NA NA NA NA NA
"12" "1" "4" "7" "23" "1" "90" "1" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "7j7c0l6xctuoauvg1tpni3ysp" "Goalkeeper" NA NA NA NA NA NA NA "1" NA NA NA NA NA NA NA NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"35" "1" NA NA "45" "1" "88" "3" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "1dquu26kc4gorylrsz2b2erjd" "Defender" "1" NA "6" "2" NA "1" "3" "1" NA NA NA "1" NA "1" NA NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"51" "1" NA NA "57" "1" "90" "6" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "3g3x2ws0npu7aa51h4nx7nazu" "Defender" "1" NA NA "1" "2" NA "2" "4" NA "2" "2" NA NA NA NA NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA "1" NA NA NA NA NA NA NA NA NA
"50" "1" NA NA "55" "1" "90" "5" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "1anl1jfwm7l4p3y0tmyvueiuh" "Defender" NA NA NA NA "2" "2" NA "3" NA NA NA NA NA NA NA NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"31" "1" NA NA "48" "1" "90" "2" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "ad2qplv0aa66l11ipq6yh0hd5" "Defender" "1" NA "7" "2" "2" "1" "1" "1" NA "1" "1" "1" NA NA NA NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"53" "1" NA NA "61" "1" "90" "4" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "c1bmg5i86q1qye115yyz4qvah" "Defensive Midfielder" "3" NA NA "3" "2" NA NA NA NA "1" NA NA "1" NA NA NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"46" "1" NA NA "55" "1" "88" "8" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "rzxtat0t3okt8tikf5mvdxm2" "Defensive Midfielder" "1" "1" NA "1" "1" NA NA NA NA NA NA "1" NA "1" "4" NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"27" "1" NA NA "37" "1" "90" "11" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "3n5ebr69aqovbxiw13g2zymeh" "Attacking Midfielder" NA NA NA "1" "3" "1" "1" NA NA "1" NA NA "1" NA "3" NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"23" NA NA NA "27" "1" "68" "10" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "76aseubxz7uxnirxoawfuki22" "Attacking Midfielder" "2" NA NA "2" "2" "2" NA "1" NA "1" "1" NA NA "1" NA NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA "1" NA NA NA NA NA NA NA NA NA
"15" "1" NA NA "20" "1" "90" "7" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "ey5f9ve8nitrasavs98v01coa" "Attacking Midfielder" "1" NA NA "1" "5" "2" NA NA "2" "2" NA "1" NA NA NA NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA "1" NA NA NA NA NA NA NA NA NA
"23" "1" NA NA "29" "1" "90" "9" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "3h1911weob775j3n3r77gjlrd" "Striker" "1" NA NA "2" "3" "3" NA "1" NA "1" "1" "1" NA NA NA NA NA NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA "1" NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA "2" "0" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "2n808wa0h841cn8xi78n21v8q" "Substitute" NA NA NA NA NA NA NA "1" NA NA NA "1" NA NA NA NA NA "1" TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA "2" "0" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "d3aj0s7ozmpdbdtub8s5qo962" "Substitute" NA NA "1" NA NA NA NA "1" NA NA NA NA NA NA "1" NA NA "1" TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "8p2yagsx6ujdbmeonkd3u4c89" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "9qugefy6toogpl37zi90s9uy1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "e7eqz8gzhxdfdkiwbd8dkrz3e" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "4loa84z6smw1d4uk884hfmmzt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"2" "1" NA NA "3" NA "22" "0" "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "8wq90yejo2ktnfuzrkju45all" "Substitute" NA NA NA NA NA NA NA NA "1" "3" NA "2" "2" NA NA NA NA "1" TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "dcwbos9a4ewky1texbtz9sb5d" "Japan U20" "2mfunwzltzdnmzlcjyvx752i" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"14" NA "2" "7" "21" "1" "90" "1" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "byv2xgoetylx6ow3yrshm4q2" "Goalkeeper" NA NA NA NA NA NA NA "1" NA NA NA NA NA NA NA NA NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA "1" NA NA
"23" NA NA NA "32" "1" "90" "4" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "defr7nrxpvzhqd1yty43r2v3d" "Defender" NA "1" NA NA "3" "2" "2" "5" "1" "1" NA NA NA NA NA NA NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA "1" NA NA
"22" NA NA NA "30" "1" "90" "5" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "9tiu7146tyw2qyckn8rsgxjsa" "Defender" "1" NA NA "1" NA "2" "1" "5" NA "1" NA "1" "1" NA NA NA NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA "1" NA NA
"8" NA NA NA "13" "1" "45" "6" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "8w3iott2z63e0uniyn3kw56y2" "Defender" NA NA NA NA NA "1" NA "2" NA NA NA NA NA "1" NA NA NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"19" NA NA NA "27" "1" "90" "3" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "tj2a0gde5dvwcho382mgsi22" "Wing Back" "1" NA "12" "3" "2" "3" "1" NA NA NA NA NA NA NA NA NA NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA "1" NA NA NA NA NA "1" NA NA
"13" NA NA NA "17" "1" "90" "2" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "5re1eb58ad7jr0ztdwg6po1yh" "Wing Back" "1" NA "11" "2" "1" "1" "2" "7" NA "1" "1" "1" NA NA NA NA NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA "1" NA NA
"8" NA NA NA "13" "1" "63" "11" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "57crjm6xjddalrzhmq2oa1yw9" "Midfielder" "1" NA NA "3" NA "1" NA "1" NA NA NA NA NA "1" NA NA NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"14" NA NA NA "20" "1" "90" "8" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "43pvx6l6oxq3saz9ye2zwae7e" "Midfielder" "2" NA NA "2" "1" "3" "1" NA NA NA NA NA NA NA NA NA NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA "1" NA NA
"20" NA NA NA "28" "1" "87" "7" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "6sfxewwfrj3mz8w44ql8s8mp5" "Midfielder" NA NA NA NA NA "1" NA "2" "1" "2" "1" NA NA "1" "3" NA NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"17" NA NA NA "25" "1" "90" "9" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "76c0dsll7wtkz65gs2s1kplgp" "Striker" NA NA NA NA "1" "3" NA NA "2" "3" NA NA "1" NA NA "1" NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA "1" NA NA
"25" NA NA NA "34" "1" "90" "10" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "8b3igmuipfhfzm39ack89de96" "Striker" "1" NA NA "2" "2" "2" NA NA NA "1" "1" "2" NA NA "4" NA NA NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA "1" NA NA NA NA NA NA "1" NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "9kw7qegvxyr2kuy0tkk9sw8dm" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"9" NA NA NA "13" NA "45" "0" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "9fg0am5mvsr9u9wu2m4nf9ii1" "Substitute" NA NA NA NA NA "2" NA NA NA "1" "1" "3" NA NA NA NA NA "1" FALSE "ctqvqemvpbbvrxabggqntb78q" NA "1" NA NA NA NA NA NA NA NA NA
"8" NA NA NA "10" NA "27" "0" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "72uvhqf52slu7tjs4r8djibmy" "Substitute" "1" NA NA "1" "1" NA "1" NA NA "1" "1" NA NA NA NA NA NA "1" FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "15lc9nb9h2r2e9qvh4es27q7e" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "bowlc3vzao0b3tn8l9lgx2tey" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"4" NA NA NA "4" NA "3" "0" "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "2zgac47mjf4fife5es00y4h9m" "Substitute" NA NA NA NA "1" NA NA NA NA NA NA NA NA NA NA NA NA "1" FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "8ib8yy6cbvjcp2lyrfqp6aelm" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "c31nnwtanqe7wqs0bdkys3rl6" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "84tjz2hwcfkxefw7u49n1q6wa" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-06-04Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "dvav4bcybbb1bjahm71cbtppm" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "ctqvqemvpbbvrxabggqntb78q" NA NA NA NA NA NA NA NA NA NA NA
"13" "1" "3" "15" "25" "1" "90" "1" "2019-05-31Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "byv2xgoetylx6ow3yrshm4q2" "Goalkeeper" NA NA NA NA NA NA "4" "3" NA NA NA NA NA NA NA NA NA NA TRUE "6uijl592eg213sg9it91wp9wq" NA NA NA NA NA NA NA NA NA NA NA
"13" "1" NA NA "25" "1" "90" "4" "2019-05-31Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "defr7nrxpvzhqd1yty43r2v3d" "Defender" "1" NA "1" "1" "1" NA "1" "5" NA NA NA NA NA NA NA NA NA NA TRUE "6uijl592eg213sg9it91wp9wq" NA NA NA NA NA NA NA NA NA NA NA
"9" "1" NA NA "16" "1" "90" "5" "2019-05-31Z" "2csfzqowk5wdjyufr7jam8txd" "Korea Republic U20" "9tiu7146tyw2qyckn8rsgxjsa" "Defender" "1" NA NA "2" "2" "1" NA "7" NA "1" "1" NA NA NA NA NA NA NA TRUE "6uijl592eg213sg9it91wp9wq" NA NA NA NA NA NA NA NA NA NA NA
